Start Time,End Time,Meter,l1Volt,l1Amp,l1Kw,l1Kva,l1Pf,l1THD,l1Kvar,l2Volt,l2Amp,l2Kw,l2Kva,l2Pf,l2THD,l2Kvar,l3Volt,l3Amp,l3Kw,l3Kva,l3Pf,l3THD,3Kvar,avgVolt,avgAmp,avgKw,avgKva,avgPf,avgTHD,avgKvar,peakKva,peakKw
8/28/2025 1:00,8/28/2025 1:59,Meter BSGN1-APF - CHILLER 1,286.93,82.29,21.53,23.44,94.61,38.26,24.2,291.34,88.64,23.65,25.68,94.34,38.68,26.66,287.49,84.52,21.56,24.14,91.67,39.71,30.46,288.59,85.15,66.74,73.26,93.54,38.88,81.32,82.6,75.5
8/28/2025 2:00,8/28/2025 2:59,Meter BSGN1-APF - CHILLER 1,287.24,80.67,21.2,23,94.47,38.28,24.01,291.51,86.86,23.11,25.13,94.54,38.56,25.66,287.74,83.38,21.23,23.85,91.71,39.2,30.07,288.83,83.64,65.54,71.97,93.57,38.68,79.73,76,69.8
8/28/2025 3:00,8/28/2025 3:59,Meter BSGN1-APF - CHILLER 1,287.52,81.27,21.35,23.2,94.4,37.92,24.37,291.88,87.29,23.34,25.31,94.57,38.16,25.77,288.13,84.08,21.52,24.04,91.79,38.54,30.22,289.18,84.21,66.2,72.54,93.59,38.21,80.36,76.9,70
8/28/2025 4:00,8/28/2025 4:59,Meter BSGN1-APF - CHILLER 1,287.3,80.83,21.22,23.05,94.44,38.33,24.1,291.72,87.1,23.27,25.22,94.55,38.39,25.76,287.84,83.68,21.31,23.91,91.61,39.11,30.37,288.95,83.87,65.8,72.19,93.53,38.61,80.22,75.8,70
8/28/2025 5:00,8/28/2025 5:59,Meter BSGN1-APF - CHILLER 1,286.19,82.26,21.58,23.38,94.3,37.78,24.93,290.65,88.67,23.62,25.6,94.67,37.91,26.03,287,85.6,21.76,24.44,91.66,38.27,31.12,287.95,85.51,66.96,73.42,93.54,37.98,82.08,80,72.6
8/28/2025 6:00,8/28/2025 6:59,Meter BSGN1-APF - CHILLER 1,285.89,81.98,21.5,23.29,94.56,37.64,24.31,290.08,87.91,23.35,25.33,94.45,38.03,26.3,286.26,84.19,21.42,23.95,91.86,38.68,30.17,287.41,84.7,66.27,72.57,93.62,38.12,80.77,77.4,70.9
8/28/2025 7:00,8/28/2025 7:59,Meter BSGN1-APF - CHILLER 1,286.44,79.82,20.96,22.71,94.52,38.24,23.67,290.71,85.82,22.93,24.79,94.62,38.79,25.14,287.12,82.53,20.96,23.52,91.93,39.29,29.38,288.09,82.72,64.85,71.02,93.69,38.78,78.19,75.4,69.1
8/28/2025 8:00,8/28/2025 8:59,Meter BSGN1-APF - CHILLER 1,286.51,79.44,20.79,22.59,94.32,38.34,23.94,290.91,86.2,23.16,24.92,95.04,38.18,24.34,287.46,83.8,21.38,23.93,91.68,38.55,30.36,288.29,83.15,65.33,71.44,93.68,38.36,78.64,77.8,70.9
8/28/2025 9:00,8/28/2025 9:59,Meter BSGN1-APF - CHILLER 1,284.57,79.73,20.7,22.53,94.53,37.99,23.61,288.94,86.71,23.1,24.88,94.95,37.7,24.75,285.53,83.64,21.02,23.72,91.6,38.45,30.46,286.35,83.36,64.83,71.13,93.7,38.05,78.82,75.6,69.1
8/28/2025 10:00,8/28/2025 10:59,Meter BSGN1-APF - CHILLER 1,282.76,81.01,20.96,22.74,94.79,37.5,23.46,287.26,88.32,23.24,25.22,94.73,37.14,25.81,283.61,84.23,21.1,23.75,91.47,38.47,30.89,284.55,84.52,65.31,71.71,93.66,37.7,80.17,78.2,71.7
8/28/2025 11:00,8/28/2025 11:59,Meter BSGN1-APF - CHILLER 1,279.85,83.85,21.55,23.3,95.06,36.79,23.78,284.66,92.17,24.02,26.06,94.62,35.96,27.34,280.77,87.01,21.61,24.26,91.16,37.93,32.43,281.76,87.68,67.19,73.63,93.61,36.89,83.54,80.3,73.8
8/28/2025 12:00,8/28/2025 12:59,Meter BSGN1-APF - CHILLER 1,280.01,85.54,22.06,23.81,95.34,36.34,23.58,285.16,94.36,24.61,26.74,94.44,35.21,28.55,280.97,88.02,21.79,24.58,90.98,37.8,33.2,282.05,89.3,68.46,75.12,93.59,36.45,85.34,84.8,77.5
8/28/2025 13:00,8/28/2025 13:59,Meter BSGN1-APF - CHILLER 1,278.87,85.2,21.91,23.6,95.65,36.76,22.72,284.16,94.23,24.48,26.62,94.22,35.47,29.04,279.53,86.67,21.31,24.07,90.87,38.75,32.78,280.85,88.7,67.69,74.29,93.58,37,84.53,78.5,72
8/28/2025 14:00,8/28/2025 14:59,Meter BSGN1-APF - CHILLER 1,278.37,85.34,22.11,23.59,96.06,36.6,21.6,284.04,95.31,24.79,26.89,94.09,34.84,29.73,278.94,86.14,21.02,23.87,90.52,39.02,33.05,280.45,88.93,67.91,74.35,93.56,36.82,84.38,82.2,75.7
8/28/2025 15:00,8/28/2025 15:59,Meter BSGN1-APF - CHILLER 1,279.07,83.17,21.61,23.04,96.41,37.56,20.05,285.03,94,24.43,26.61,94.01,35.29,29.48,279.72,83.87,20.36,23.29,90,40.5,32.75,281.28,87.01,66.4,72.94,93.48,37.78,82.28,78.6,72.3
8/28/2025 16:00,8/28/2025 16:59,Meter BSGN1-APF - CHILLER 1,278.75,83.57,21.78,23.15,96.59,38.09,19.62,284.79,94.85,24.52,26.84,93.83,35.55,30.18,279.26,83.67,20.27,23.21,89.75,41.32,33.03,280.94,87.36,66.57,73.21,93.39,38.32,82.83,80.4,72.8
8/28/2025 17:00,8/28/2025 17:59,Meter BSGN1-APF - CHILLER 1,281.51,83.38,21.96,23.3,96.45,37.97,19.97,287.45,94.1,24.61,26.88,93.84,35.84,29.85,281.98,83.58,20.57,23.41,90,40.89,32.58,283.65,87.02,67.14,73.59,93.43,38.23,82.39,79.1,72.5
8/28/2025 18:00,8/28/2025 18:59,Meter BSGN1-APF - CHILLER 1,285.02,82.71,21.86,23.4,95.87,38.17,21.35,290.56,91.91,24.34,26.52,94.13,36.91,28.36,285.69,83.81,20.99,23.76,90.67,40.44,31.71,287.09,86.15,67.18,73.68,93.56,38.51,81.42,81.3,75.7
8/28/2025 19:00,8/28/2025 19:59,Meter BSGN1-APF - CHILLER 1,284.86,81.43,21.43,23.04,95.65,38.07,21.53,289.98,89.96,23.83,25.91,94.24,37.18,27.43,285.4,82.86,20.82,23.51,91,40.27,30.85,286.75,84.75,66.08,72.46,93.63,38.51,79.81,77.1,71
8/28/2025 20:00,8/28/2025 20:59,Meter BSGN1-APF - CHILLER 1,285.58,81.5,21.46,23.11,95.49,37.84,21.97,290.53,89.49,23.76,25.83,94.27,37.28,27.24,286.11,82.99,20.98,23.56,91.16,39.88,30.66,287.41,84.66,66.2,72.49,93.64,38.34,79.87,78,71.7
8/28/2025 21:00,8/28/2025 21:59,Meter BSGN1-APF - CHILLER 1,285.02,81.8,21.61,23.14,95.44,38.08,22.16,290.01,89.53,23.69,25.81,94.07,37.66,27.59,285.52,82.79,20.9,23.46,91.19,40.42,30.49,286.85,84.71,66.2,72.42,93.57,38.72,80.24,77.7,72
8/28/2025 22:00,8/28/2025 22:59,Meter BSGN1-APF - CHILLER 1,286.29,81.47,21.52,23.16,95.15,38.46,22.68,291.18,89.57,23.91,25.91,94.48,37.9,26.69,286.97,84.25,21.26,24.01,91.08,40.11,31.2,288.15,85.1,66.7,73.08,93.57,38.82,80.57,79.6,73.5
8/28/2025 23:00,8/28/2025 23:59,Meter BSGN1-APF - CHILLER 1,286.85,79.47,20.89,22.65,95.09,39.12,22.24,291.71,87.04,23.23,25.22,94.28,39.09,26.23,287.54,81.69,20.74,23.32,91.09,41.13,30.09,288.7,82.73,64.86,71.18,93.49,39.78,78.56,87.4,79.4
8/29/2025 0:00,8/29/2025 0:59,Meter BSGN1-APF - CHILLER 1,286.95,78.82,20.71,22.45,95.02,39.18,22.16,291.77,86.64,23.13,25.13,94.39,39.13,25.86,287.64,81.43,20.65,23.28,91.12,41.1,30.05,288.79,82.3,64.49,70.86,93.51,39.8,78.07,81.1,74.6
8/29/2025 1:00,8/29/2025 1:59,Meter BSGN1-APF - CHILLER 1,286.6,77.42,20.34,22.04,94.91,39.06,22.05,291.14,84.17,22.39,24.35,94.55,39.31,24.78,287.28,79.86,20.22,22.77,91.55,40.65,28.84,288.34,80.48,62.95,69.16,93.67,39.67,75.67,79.1,72.6
8/29/2025 2:00,8/29/2025 2:59,Meter BSGN1-APF - CHILLER 1,287.25,77.77,20.33,22.15,94.54,38.71,22.95,291.64,83.52,22.28,24.21,94.57,39.41,24.5,287.8,80.31,20.5,22.98,91.93,39.85,28.44,288.9,80.53,63.11,69.34,93.68,39.32,75.89,77.5,70.8
8/29/2025 3:00,8/29/2025 3:59,Meter BSGN1-APF - CHILLER 1,287.45,76.97,20.19,22,94.51,38.65,22.76,291.59,82.45,22.04,23.89,94.58,39.35,24.18,287.8,79.29,20.34,22.65,92.05,39.63,27.9,288.95,79.57,62.57,68.54,93.71,39.21,74.84,78.5,71.9
8/29/2025 4:00,8/29/2025 4:59,Meter BSGN1-APF - CHILLER 1,287.17,77.36,20.2,22.05,94.53,38.48,22.87,291.16,82.4,21.83,23.83,94.49,39.21,24.37,287.54,79.18,20.31,22.6,92.18,39.51,27.7,288.62,79.65,62.34,68.48,93.73,39.07,74.94,75.1,68.2
8/29/2025 5:00,8/29/2025 5:59,Meter BSGN1-APF - CHILLER 1,286.65,76.27,20,21.71,94.44,38,22.78,290.65,81.21,21.54,23.44,94.71,38.99,23.54,287.14,78.71,20.11,22.43,92.37,38.91,27.25,288.14,78.73,61.65,67.57,93.84,38.63,73.56,75.1,69.1
8/29/2025 6:00,8/29/2025 6:59,Meter BSGN1-APF - CHILLER 1,286.62,76.91,20.12,21.9,94.57,37.46,22.69,290.61,81.67,21.67,23.55,94.62,38.57,23.92,287.09,78.83,20.16,22.47,92.39,38.79,27.25,288.11,79.14,61.96,67.92,93.86,38.27,73.86,74.3,68.4
8/29/2025 7:00,8/29/2025 7:59,Meter BSGN1-APF - CHILLER 1,286.88,76.83,20.13,21.88,94.77,37.98,22.25,291.29,82.7,22.02,23.91,94.64,38.55,24.16,287.5,79.1,20.29,22.56,92.02,39.1,27.92,288.56,79.54,62.43,68.34,93.81,38.54,74.33,74.6,68.1
8/29/2025 8:00,8/29/2025 8:59,Meter BSGN1-APF - CHILLER 1,286.69,76.55,20.11,21.78,94.64,38.61,22.4,290.87,82.56,21.97,23.87,94.73,38.89,23.93,287.24,79.27,20.16,22.61,91.89,39.42,28.23,288.27,79.46,62.24,68.26,93.75,38.97,74.56,75.9,70
8/29/2025 9:00,8/29/2025 9:59,Meter BSGN1-APF - CHILLER 1,286.2,76.37,19.92,21.69,94.6,39.38,22.32,290.46,82.55,21.88,23.81,94.66,39.18,24.05,286.84,79.13,20.07,22.53,91.65,40.07,28.5,287.83,79.35,61.87,68.03,93.64,39.55,74.88,74.2,68.2
8/29/2025 10:00,8/29/2025 10:59,Meter BSGN1-APF - CHILLER 1,285.37,76.11,19.83,21.57,94.41,39.49,22.62,289.81,82.24,21.84,23.65,94.85,39.27,23.52,286.24,79.52,20.2,22.59,91.72,39.81,28.56,287.14,79.29,61.87,67.81,93.66,39.52,74.7,74.6,67.8
8/29/2025 11:00,8/29/2025 11:59,Meter BSGN1-APF - CHILLER 1,284.69,78.68,20.45,22.25,94.53,38.74,23.23,289,84.44,22.29,24.22,94.66,38.66,24.66,285.39,81.38,20.68,23.05,91.87,39.21,29.02,286.36,81.5,63.43,69.52,93.69,38.87,76.91,79.7,72.8
8/29/2025 12:00,8/29/2025 12:59,Meter BSGN1-APF - CHILLER 1,285.05,78.32,20.38,22.15,94.47,38.86,23.21,289.31,84.36,22.33,24.21,94.7,38.8,24.52,285.63,81.26,20.57,23.04,91.77,39.31,29.12,286.66,81.31,63.29,69.4,93.65,38.99,76.85,74.5,68.1
8/29/2025 13:00,8/29/2025 13:59,Meter BSGN1-APF - CHILLER 1,284.64,78.98,20.56,22.33,94.74,38.73,22.85,289.05,85.44,22.63,24.53,94.58,38.51,25.12,285.22,81.48,20.58,23.08,91.63,39.5,29.4,286.3,81.97,63.77,69.94,93.65,38.91,77.36,75.8,70
8/29/2025 14:00,8/29/2025 14:59,Meter BSGN1-APF - CHILLER 1,283.86,79.89,20.91,22.51,95.08,38.34,22.41,288.66,87.05,23,24.96,94.5,37.88,25.86,284.55,82.09,20.58,23.2,91.42,39.57,29.93,285.69,83.01,64.48,70.66,93.67,38.6,78.21,84.4,77.3
8/29/2025 15:00,8/29/2025 15:59,Meter BSGN1-APF - CHILLER 1,283.42,78.58,20.52,22.11,95.23,39.23,21.7,288.05,85.87,22.61,24.57,94.39,38.69,25.7,283.98,80.54,20.13,22.71,91.31,40.78,29.42,285.15,81.67,63.26,69.4,93.64,39.57,76.82,84.8,77.5
8/29/2025 16:00,8/29/2025 16:59,Meter BSGN1-APF - CHILLER 1,283.01,78.35,20.42,22.04,95.46,39.23,21.09,287.85,85.55,22.45,24.48,94.16,38.75,26.12,283.54,79.25,19.78,22.29,91.28,41.22,28.97,284.8,81.05,62.64,68.81,93.63,39.73,76.19,74.6,68.1
8/29/2025 17:00,8/29/2025 17:59,Meter BSGN1-APF - CHILLER 1,282.75,79.1,20.53,22.18,95.49,39.26,21.18,287.58,86.65,22.74,24.77,94.14,38.43,26.52,283.32,80.13,20.05,22.55,91.11,41.1,29.56,284.55,81.96,63.31,69.51,93.58,39.6,77.26,72.8,66.3
8/29/2025 18:00,8/29/2025 18:59,Meter BSGN1-APF - CHILLER 1,284.41,78.39,20.6,22.13,95.54,39.54,20.88,289.44,86.36,22.86,24.84,94.25,38.75,26.16,285.11,79.91,20.06,22.64,91.04,41.58,29.54,286.32,81.55,63.53,69.61,93.61,39.96,76.58,76.1,69.8
8/29/2025 19:00,8/29/2025 19:59,Meter BSGN1-APF - CHILLER 1,285.91,78.01,20.59,22.13,95.32,38.92,21.29,290.77,85.32,22.74,24.62,94.34,38.76,25.63,286.74,79.71,20.21,22.68,91.36,41.06,29,287.8,81.01,63.55,69.44,93.67,39.58,75.92,74.2,68.1
8/29/2025 20:00,8/29/2025 20:59,Meter BSGN1-APF - CHILLER 1,286.24,76.95,20.28,21.86,95.29,38.97,21.09,291.23,84.24,22.45,24.34,94.28,38.9,25.42,286.95,78.68,19.95,22.43,91.31,41.08,28.7,288.14,79.96,62.68,68.64,93.63,39.65,75.21,74.5,68.1
8/29/2025 21:00,8/29/2025 21:59,Meter BSGN1-APF - CHILLER 1,286.52,76.36,20.08,21.72,95.23,39.18,21.03,291.21,83.56,22.21,24.18,94.22,39.16,25.25,287.11,78,19.83,22.22,91.29,41.17,28.44,288.28,79.31,62.13,68.12,93.58,39.84,74.72,74.1,68.1
8/29/2025 22:00,8/29/2025 22:59,Meter BSGN1-APF - CHILLER 1,286.74,76.55,20.1,21.78,95.01,38.86,21.5,291.45,83.65,22.31,24.22,94.4,38.74,24.91,287.32,78.73,19.87,22.45,91.27,40.58,28.8,288.5,79.64,62.28,68.45,93.56,39.4,75.21,75.3,69.1
8/29/2025 23:00,8/29/2025 23:59,Meter BSGN1-APF - CHILLER 1,286.1,76.51,20.12,21.74,95.06,39.41,21.39,290.57,83.48,22.08,24.08,94.19,39.26,25.29,286.47,78.21,19.76,22.25,91.24,40.96,28.6,287.71,79.4,61.96,68.07,93.49,39.88,75.28,72.8,66.3
8/30/2025 0:00,8/30/2025 0:59,Meter BSGN1-APF - CHILLER 1,286.93,76.91,20.13,21.91,94.8,39.15,22.08,291.12,82.6,21.99,23.89,94.11,39.5,25.19,287.14,78.13,19.79,22.28,91.68,40.68,27.91,288.4,79.21,61.92,68.07,93.53,39.78,75.18,73.2,67.2
8/30/2025 1:00,8/30/2025 1:59,Meter BSGN1-APF - CHILLER 1,286.76,76.3,19.96,21.72,94.57,38.68,22.39,290.96,81.69,21.7,23.61,94.45,39.41,24.18,287.14,78.29,19.99,22.33,91.97,39.91,27.67,288.29,78.76,61.65,67.66,93.67,39.34,74.25,73.8,67.2
8/30/2025 2:00,8/30/2025 2:59,Meter BSGN1-APF - CHILLER 1,287.35,76.38,20.02,21.79,94.28,38.63,23.05,291.68,81.54,21.66,23.63,94.58,39.52,23.84,287.79,78.86,20.18,22.53,92.08,39.42,27.75,288.94,78.93,61.86,67.95,93.65,39.19,74.64,75.3,69.1
8/30/2025 3:00,8/30/2025 3:59,Meter BSGN1-APF - CHILLER 1,287.62,75.44,19.76,21.54,94.16,39.09,22.95,291.78,80.24,21.45,23.23,94.63,40.1,23.33,288.16,77.97,20.11,22.31,92.14,39.6,27.33,289.19,77.88,61.32,67.08,93.64,39.59,73.61,73.1,67.2
8/30/2025 4:00,8/30/2025 4:59,Meter BSGN1-APF - CHILLER 1,287.7,75.73,19.7,21.6,94.17,38.65,23.03,291.85,80.78,21.51,23.46,94.69,39.5,23.41,288.14,78.45,20.07,22.46,92.08,39.11,27.67,289.23,78.32,61.28,67.52,93.65,39.08,74.11,71,64.5
8/30/2025 5:00,8/30/2025 5:59,Meter BSGN1-APF - CHILLER 1,287.41,75.97,19.82,21.67,94.07,38.11,23.35,291.52,80.66,21.55,23.36,94.75,39.24,23.26,287.91,78.85,20.2,22.56,92.24,38.65,27.54,288.95,78.49,61.58,67.58,93.69,38.67,74.16,71.3,64.7
8/30/2025 6:00,8/30/2025 6:59,Meter BSGN1-APF - CHILLER 1,287.2,75.68,19.81,21.57,94.14,37.98,23.14,291.28,80.68,21.51,23.34,94.77,38.88,23.24,287.79,78.76,20.23,22.51,92.19,38.54,27.6,288.76,78.37,61.56,67.42,93.7,38.47,73.98,72.3,67.2
8/30/2025 7:00,8/30/2025 7:59,Meter BSGN1-APF - CHILLER 1,286.74,75.6,19.74,21.54,94.27,38.34,22.81,290.87,80.79,21.49,23.36,94.85,39.18,23.07,287.24,78.62,20.06,22.42,92.14,39.01,27.61,288.28,78.34,61.29,67.32,93.75,38.84,73.49,70.8,64.5
8/30/2025 8:00,8/30/2025 8:59,Meter BSGN1-APF - CHILLER 1,285.54,75.71,19.66,21.45,94.44,39.16,22.49,289.82,81.79,21.77,23.56,94.96,39.26,23.2,286.26,79.32,20.04,22.57,91.82,39.52,28.39,287.21,78.94,61.47,67.58,93.74,39.31,74.08,72.7,67.2
8/30/2025 9:00,8/30/2025 9:59,Meter BSGN1-APF - CHILLER 1,284.56,75.89,19.74,21.44,94.6,39.05,22.22,288.82,81.93,21.74,23.5,94.83,39.05,23.5,285.4,78.95,19.95,22.37,91.86,39.64,28.13,286.26,78.92,61.43,67.3,93.76,39.25,73.85,71.6,65.4
8/30/2025 10:00,8/30/2025 10:59,Meter BSGN1-APF - CHILLER 1,284.76,76.17,19.76,21.54,94.58,39.56,22.27,288.96,82.86,21.86,23.77,94.77,38.97,23.89,285.63,79.55,20.04,22.53,91.42,40.06,28.99,286.45,79.52,61.66,67.84,93.59,39.53,75.15,70.5,64.2
8/30/2025 11:00,8/30/2025 11:59,Meter BSGN1-APF - CHILLER 1,284.83,74.41,19.31,21.03,94.65,40.14,21.52,289.07,81.59,21.6,23.42,94.76,39.53,23.46,285.58,78.08,19.59,22.14,91.11,40.73,28.79,286.49,78.03,60.5,66.6,93.51,40.14,73.78,74.7,68.8
8/30/2025 12:00,8/30/2025 12:59,Meter BSGN1-APF - CHILLER 1,284.93,75.59,19.71,21.37,94.68,39.7,21.83,289.42,82.58,21.83,23.74,94.65,39.14,24.05,285.71,78.83,19.83,22.34,91.24,40.51,28.92,286.69,79,61.37,67.45,93.52,39.78,74.8,71.4,65.3
8/30/2025 13:00,8/30/2025 13:59,Meter BSGN1-APF - CHILLER 1,285.6,76.17,19.91,21.58,94.72,39.39,21.97,290.01,82.96,21.92,23.88,94.51,39.19,24.45,286.32,78.95,19.96,22.43,91.28,40.31,28.85,287.31,79.36,61.79,67.9,93.5,39.63,75.27,72.3,66.9
8/30/2025 14:00,8/30/2025 14:59,Meter BSGN1-APF - CHILLER 1,285.1,77.19,20.13,21.86,94.73,39.67,22.24,289.51,83.62,22.06,24.02,94.41,39.31,24.87,285.7,79.42,20.02,22.51,91.43,40.58,28.85,286.77,80.07,62.22,68.4,93.52,39.85,75.96,72.8,66.9
8/30/2025 15:00,8/30/2025 15:59,Meter BSGN1-APF - CHILLER 1,284.65,76.18,19.91,21.53,94.95,39.72,21.51,289.18,82.71,21.82,23.76,94.33,39.58,24.72,285.26,78.04,19.61,22.08,91.48,41.28,28.2,286.36,78.97,61.34,67.37,93.59,40.2,74.43,70.1,64.2
8/30/2025 16:00,8/30/2025 16:59,Meter BSGN1-APF - CHILLER 1,284.28,76.88,20.15,21.68,95.22,39.57,21.18,288.85,83.44,21.99,23.94,94.14,39.51,25.41,284.71,78,19.69,22.05,91.45,41.5,28.18,285.95,79.44,61.84,67.67,93.6,40.19,74.77,74.9,68.1
8/30/2025 17:00,8/30/2025 17:59,Meter BSGN1-APF - CHILLER 1,284.19,76.94,20.22,21.69,95.16,39.38,21.31,288.73,83.07,21.91,23.82,94.09,39.42,25.37,284.68,77.79,19.65,21.96,91.66,41.34,27.77,285.86,79.27,61.77,67.48,93.64,40.05,74.45,71.1,65.3
8/30/2025 18:00,8/30/2025 18:59,Meter BSGN1-APF - CHILLER 1,284.49,74.79,19.57,21.1,95.39,39.83,20.17,289.08,81.73,21.52,23.45,94.16,39.51,24.8,285.02,75.91,19.02,21.48,91.33,41.9,27.53,286.2,77.47,60.1,66.03,93.63,40.41,72.5,69.8,64.2
8/30/2025 19:00,8/30/2025 19:59,Meter BSGN1-APF - CHILLER 1,284.86,75.2,19.66,21.27,95.18,39.45,20.76,289.49,81.63,21.45,23.47,94.27,39.51,24.53,285.42,76.67,19.26,21.7,91.58,41.47,27.47,286.59,77.83,60.37,66.44,93.68,40.14,72.76,75.3,69.3
8/30/2025 20:00,8/30/2025 20:59,Meter BSGN1-APF - CHILLER 1,285.09,73.88,19.26,20.9,95.29,39.8,20.16,289.84,81.05,21.41,23.32,94.23,39.66,24.43,285.66,75.58,18.99,21.43,91.17,41.92,27.64,286.86,76.84,59.66,65.65,93.56,40.46,72.23,73.3,66.9
8/30/2025 21:00,8/30/2025 21:59,Meter BSGN1-APF - CHILLER 1,285.74,74.76,19.59,21.19,95.16,39.34,20.71,290.14,81.24,21.44,23.4,94.08,39.54,24.81,286.02,75.92,19.2,21.54,91.44,41.48,27.42,287.3,77.31,60.24,66.14,93.56,40.12,72.94,71.9,66.3
8/30/2025 22:00,8/30/2025 22:59,Meter BSGN1-APF - CHILLER 1,286.36,73.54,19.23,20.9,94.89,40.09,20.86,290.92,80.46,21.4,23.24,94.45,39.99,23.82,286.97,76.06,19.17,21.68,91.23,41.41,27.81,288.08,76.69,59.8,65.82,93.52,40.5,72.49,73.9,66.9
8/30/2025 23:00,8/30/2025 23:59,Meter BSGN1-APF - CHILLER 1,287.02,73.21,19.23,20.83,94.84,39.41,20.86,291.56,79.72,21.23,23.09,94.48,39.61,23.48,287.62,75.6,19.12,21.59,91.42,40.87,27.38,288.73,76.18,59.58,65.51,93.58,39.96,71.73,74.1,66.9
8/31/2025 0:00,8/31/2025 0:59,Meter BSGN1-APF - CHILLER 1,287.38,72.75,19.03,20.72,94.78,39.71,20.91,291.86,79.22,21.18,22.96,94.53,40.07,23.21,288.1,75.32,19.15,21.56,91.54,41.28,27.12,289.11,75.76,59.36,65.24,93.62,40.35,71.24,72.7,67.2
8/31/2025 1:00,8/31/2025 1:59,Meter BSGN1-APF - CHILLER 1,287.88,73.19,19.13,20.9,94.55,39.44,21.46,292.12,79.08,21.05,22.95,94.58,40.13,23.08,288.41,75.82,19.26,21.72,91.69,40.65,27.11,289.47,76.03,59.43,65.57,93.61,40.07,71.65,68.5,62.3
8/31/2025 2:00,8/31/2025 2:59,Meter BSGN1-APF - CHILLER 1,288.2,72.99,19.19,20.87,94.33,39.25,21.79,292.31,78.68,21,22.84,94.73,39.9,22.66,288.59,76.09,19.45,21.82,91.77,39.98,27.12,289.7,75.92,59.64,65.52,93.61,39.71,71.57,73.4,67.2
8/31/2025 3:00,8/31/2025 3:59,Meter BSGN1-APF - CHILLER 1,287.87,73.8,19.34,21.07,94.24,38.99,22.26,292.16,79.44,21.19,23.03,94.75,39.67,22.85,288.51,76.99,19.75,22.05,91.82,39.54,27.44,289.51,76.75,60.28,66.15,93.61,39.4,72.55,72.7,67
8/31/2025 4:00,8/31/2025 4:59,Meter BSGN1-APF - CHILLER 1,286.99,73.67,19.14,20.99,94.28,38.82,22.21,291.08,78.13,20.71,22.57,94.49,40.25,22.96,287.43,75.7,19.35,21.59,92.31,40.07,26.14,288.5,75.83,59.2,65.16,93.69,39.71,71.31,69.9,64.5
8/31/2025 5:00,8/31/2025 5:59,Meter BSGN1-APF - CHILLER 1,286.58,73.12,19.09,20.81,94.38,38.59,21.85,290.77,77.71,20.61,22.42,94.57,40.06,22.7,287,75.19,19.23,21.44,92.33,39.73,25.98,288.11,75.34,58.92,64.67,93.76,39.46,70.53,71.9,66
8/31/2025 6:00,8/31/2025 6:59,Meter BSGN1-APF - CHILLER 1,286.27,74.66,19.52,21.23,94.32,37.88,22.5,290.36,78.86,20.95,22.75,94.52,39.31,23.17,286.65,76.47,19.67,21.75,92.49,39.14,26.25,287.76,76.66,60.14,65.73,93.78,38.78,71.92,70.9,64.5
8/31/2025 7:00,8/31/2025 7:59,Meter BSGN1-APF - CHILLER 1,286.27,74.27,19.34,21.11,94.3,39.05,22.33,290.34,78.83,20.97,22.74,94.67,40.28,22.81,286.81,76.54,19.59,21.79,92.4,40.04,26.36,287.81,76.54,59.89,65.64,93.79,39.79,71.5,71.5,65.4
8/31/2025 8:00,8/31/2025 8:59,Meter BSGN1-APF - CHILLER 1,285.19,74.93,19.48,21.19,94.55,39.18,22.03,289.32,79.97,21.04,22.96,94.62,40,23.31,285.69,77.11,19.59,21.85,92.15,40.17,26.93,286.74,77.33,60.12,66,93.77,39.78,72.27,75,69.1
8/31/2025 9:00,8/31/2025 9:59,Meter BSGN1-APF - CHILLER 1,284.75,74.45,19.37,21.02,94.77,39.57,21.41,289.11,80.37,21.23,23.07,94.6,39.94,23.45,285.45,76.84,19.46,21.78,91.86,40.79,27.22,286.44,77.22,60.06,65.87,93.74,40.1,72.07,73,67.2
8/31/2025 10:00,8/31/2025 10:59,Meter BSGN1-APF - CHILLER 1,284.15,75.81,19.73,21.37,94.97,39.11,21.44,288.43,81.67,21.53,23.4,94.46,39.39,24.19,284.69,77.53,19.55,21.9,91.88,40.73,27.42,285.76,78.34,60.81,66.67,93.77,39.74,73.05,75.3,69.1
8/31/2025 11:00,8/31/2025 11:59,Meter BSGN1-APF - CHILLER 1,283.05,75.32,19.64,21.18,95.34,39.41,20.5,287.53,81.93,21.49,23.4,94.24,39.48,24.7,283.51,76.38,19.12,21.52,91.6,41.46,27.37,284.7,77.88,60.25,66.09,93.73,40.12,72.57,73.4,67.2
8/31/2025 12:00,8/31/2025 12:59,Meter BSGN1-APF - CHILLER 1,282.81,75.38,19.6,21.17,95.35,39.79,20.4,287.27,82.59,21.67,23.55,94.21,39.24,25.02,283.3,76.76,19.12,21.57,91.12,41.64,28.21,284.46,78.24,60.4,66.29,93.56,40.23,73.62,71.5,65.3
8/31/2025 13:00,8/31/2025 13:59,Meter BSGN1-APF - CHILLER 1,281.13,75.94,19.81,21.2,95.61,39.61,20,285.79,83.28,21.57,23.63,93.98,38.92,25.73,281.57,76.55,18.9,21.38,91.06,41.65,28.15,282.83,78.59,60.27,66.21,93.55,40.06,73.88,70.1,63.5
